200314|Q立方桌面|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200315|车轮查违章|0.7|0.3|0|0.2|0.3|0.2|0.3
200316|手势管理文档|0.001|0.001|0.001|0.002|0.002|0.002|0.003
220317|360极速浏览器|0.001|0.001|0.001|0.002|0.002|0.002|0.003
310318|智慧树|0.2|0.8|0|0.2|0.3|0.2|0.3
60319|音悦台|0.001|0.001|0|0.2|0.3|0.2|0.3
70320|掌心管家|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200321|我查查|0.001|0.001|0.001|0.002|0.002|0.002|0.003
90322|民生银行|0.7|0.3|0|0.2|0.3|0.2|0.3
310323|猿题库|0.4|0.6|0|0.2|0.3|0.2|0.3
50324|天翼视讯|0.8|0.2|0|0.2|0.3|0.2|0.3
270325|微店|0.4|0.6|0|0.1|0.3|0.3|0.3
130326|微信电话本|0.001|0.001|0|0.2|0.3|0.2|0.3
240327|中国移动手机营业厅|0.4|0.6|0|0.1|0.3|0.3|0.3
70328|PP助手|0.001|0.001|0.001|0.002|0.002|0.002|0.003
270329|千牛|0.4|0.6|0|0.1|0.3|0.3|0.3
10330|易信|0.001|0.001|0|0.2|0.3|0.2|0.3
250331|阿里旅行|0.001|0.001|0|0.1|0.3|0.3|0.3
200332|in|0.001|0.001|0.001|0.002|0.002|0.002|0.003
70333|金山手机助手|0.001|0.001|0.001|0.002|0.002|0.002|0.003
160334|挖财记账理财|0.001|0.001|0|0.2|0.3|0.2|0.3
200335|QQ输入法|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200336|纹字锁屏|0.001|0.001|0.001|0.002|0.002|0.002|0.003
270337|1号店|0.4|0.6|0|0.1|0.3|0.3|0.3
330338|豆果美食|0.4|0.6|0|0.1|0.3|0.3|0.3
250339|铁友火车票|0.001|0.001|0|0.1|0.3|0.3|0.3
250340|途牛旅游|0.001|0.001|0|0.1|0.3|0.3|0.3
20341|追书神器|0.001|0.001|0.1|0.3|0.3|0.2|0.1
200342|百度魔图|0.3|0.7|0.001|0.002|0.002|0.002|0.003
170343|安全市场|0.001|0.001|0.001|0.002|0.002|0.002|0.003
60345|天籁K歌|0.001|0.001|0|0.2|0.3|0.2|0.3
50346|手机电视高清直播|0.001|0.001|0|0.2|0.3|0.2|0.3
200347|搜狗壁纸|0.001|0.001|0.001|0.002|0.002|0.002|0.003
270348|聚划算|0.4|0.6|0|0.1|0.3|0.3|0.3
20349|熊猫看书|0.001|0.001|0.1|0.3|0.3|0.2|0.1
200350|YOO桌面|0.001|0.001|0.001|0.002|0.002|0.002|0.003
40351|图吧导航|0.7|0.3|0|0.6|0.3|0.05|0.05
200352|Photo Grid-相片组合|0.001|0.001|0.001|0.002|0.002|0.002|0.003
